Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Emit_Timestamp
2022-11-25 20:55:11,19.182.87.40,206.114.69.239,4417,14555,TCP,315,Data,FTP,Molestias veniam in ex reiciendis laboriosam. Deserunt quod magni error quibusdam. Omnis odio culpa.,IoC Detected,91.58,,Intrusion,Known Pattern A,Blocked,Medium,Jivin Aurora,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2572-06-28 08:05:36 Firefox/3.8,Segment B,"Malegaon, Punjab",,,Alert Data,Firewall,2026-03-26 15:15:39
2020-02-08 23:45:55,47.172.60.176,209.219.227.9,57270,13840,UDP,913,Data,FTP,"Earum corrupti reprehenderit similique ad dignissimos saepe. Illum ad blanditiis pariatur.
Nisi ut repellendus praesentium ab accusamus a. Provident perspiciatis sed deleniti non.",,16.51,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Vaibhav Gara,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.1w5968.0 Mobile/31Y441 Safari/531.1",Segment C,"Ongole, Punjab",,Log Data,,Firewall,2026-03-26 15:15:39
2022-07-02 04:44:57,43.142.42.155,151.122.196.155,2658,51457,TCP,860,Control,FTP,Aliquid sunt placeat aut quisquam animi quam. Expedita nisi natus accusantium nobis. Fugiat vel nisi harum iste distinctio.,,65.83,,DDoS,Known Pattern B,Blocked,High,Zaina Srivastava,Mozilla/5.0 (Android 4.0.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,Segment B,"Jaunpur, Himachal Pradesh",212.30.152.40,Log Data,,Firewall,2026-03-26 15:15:39
2022-03-23 13:56:00,70.195.230.208,16.197.39.35,58431,28745,TCP,813,Data,FTP,"Saepe voluptatem temporibus facilis rerum. Nulla facilis sit dicta.
Magni illo in ut ea. Et fugiat id soluta quibusdam voluptatibus quod. Dignissimos necessitatibus vel sit laudantium.",IoC Detected,3.51,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Raghav Thakur,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8; rv:1.9.4.20) Gecko/5732-12-07 03:54:11 Firefox/13.0,Segment A,"Begusarai, Chhattisgarh",123.76.66.72,Log Data,Alert Data,Server,2026-03-26 15:15:39
2020-11-30 09:27:04,200.241.222.161,120.116.69.49,41140,21973,UDP,1252,Data,DNS,Molestiae explicabo est culpa fugit exercitationem ad. Tenetur dolores nemo fugit in voluptas. A iste eius. Itaque atque incidunt eligendi harum.,IoC Detected,69.11,,DDoS,Known Pattern A,Ignored,Low,Vihaan Batra,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/15.0.899.0 Safari/532.2",Segment C,"Secunderabad, Mizoram",103.101.38.136,,,Firewall,2026-03-26 15:15:40
2022-12-10 16:42:14,32.154.85.53,96.159.108.164,62850,6436,ICMP,768,Control,FTP,Reprehenderit accusamus nihil nobis fuga ullam. Sapiente ab culpa doloribus facere.,IoC Detected,68.99,,DDoS,Known Pattern A,Blocked,High,Ritvik Chada,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5; rv:1.9.5.20) Gecko/3121-03-29 20:45:11 Firefox/3.6.6,Segment B,"Malda, Arunachal Pradesh",201.82.8.17,Log Data,,Server,2026-03-26 15:15:40
2020-01-06 06:02:31,39.198.204.252,116.170.74.185,47979,53266,ICMP,1278,Control,HTTP,"Ad magni magni provident. Dicta laudantium maxime quia ipsum minima nulla.
Accusamus rerum molestiae voluptatum beatae. Facilis dolor suscipit id quaerat itaque. Rem aut eaque.",IoC Detected,44.76,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Krish Krishnamurthy,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.48.2 (KHTML, like Gecko) Version/4.0.2 Safari/535.48.2",Segment C,"Bharatpur, Chhattisgarh",106.38.163.52,,Alert Data,Firewall,2026-03-26 15:15:40
2023-04-25 12:23:35,166.130.113.6,20.56.112.123,3873,32292,TCP,74,Control,FTP,Eaque voluptatibus quibusdam facilis molestiae. Ut officia est facere nisi temporibus veritatis. Dignissimos rerum eligendi vero.,,25.35,,Malware,Known Pattern B,Ignored,High,Tara Lata,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.0.818.0 Safari/535.2",Segment A,"Jehanabad, Nagaland",52.254.135.148,Log Data,Alert Data,Firewall,2026-03-26 15:15:40
2022-06-05 01:59:28,61.3.202.152,204.33.215.108,54502,56195,TCP,645,Data,DNS,"Molestias nam delectus. Repellendus maiores laboriosam vel doloremque magni.
Natus fugit asperiores voluptatum natus inventore. Quam praesentium delectus.",IoC Detected,45.58,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Azad Kar,Opera/8.19.(Windows NT 5.0; li-NL) Presto/2.9.179 Version/11.00,Segment C,"Raurkela Industrial Township, Goa",192.79.141.53,,Alert Data,Server,2026-03-26 15:15:40
2022-06-02 12:48:28,206.50.176.201,187.95.241.242,56652,42278,TCP,705,Control,DNS,Voluptatum asperiores odio laborum veritatis soluta quisquam. Quo consectetur ullam accusantium eos neque voluptas. Reprehenderit in eos consequatur sunt assumenda.,,50.45,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Rasha Kakar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; se-NO) AppleWebKit/531.13.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.13.4",Segment C,"Noida, Bihar",166.189.35.83,,,Firewall,2026-03-26 15:15:41
2020-03-15 06:46:30,55.111.240.92,153.57.143.144,1965,17432,ICMP,819,Control,DNS,Vero corrupti pariatur sint tempore nulla nesciunt. Ipsam placeat error assumenda doloribus. Error quas odio quisquam perspiciatis eligendi.,,64.45,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Urvi Srinivasan,Mozilla/5.0 (Android 3.2.4; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,Segment C,"Alappuzha, Gujarat",,,Alert Data,Server,2026-03-26 15:15:41
2022-09-03 02:14:53,79.82.213.162,91.243.56.150,40935,49359,ICMP,952,Data,HTTP,Porro minima nihil atque incidunt tempore ea officiis. Aliquam molestiae hic sunt ducimus delectus quam. Voluptatum veritatis sequi libero velit voluptatibus debitis. Aperiam ut sunt esse cupiditate.,,56.62,,Malware,Known Pattern A,Blocked,Medium,Ahana  Buch,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/58.0.822.0 Mobile/87A722 Safari/531.2",Segment C,"Kakinada, Chhattisgarh",,Log Data,,Server,2026-03-26 15:15:41
2022-09-21 00:44:11,94.215.68.200,212.205.67.97,15340,30026,ICMP,839,Data,HTTP,"Quos nobis rem.
Odio maiores ea fugiat eius. Quidem libero perspiciatis deserunt similique.
Ipsum cumque ipsa earum. Non libero excepturi officia nisi enim. Reiciendis quos debitis nesciunt unde.",IoC Detected,38.66,,Malware,Known Pattern A,Blocked,High,Nishith Bhattacharyya,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),Segment C,"Kolkata, Gujarat",19.50.216.186,,,Firewall,2026-03-26 15:15:41
2023-04-22 08:57:46,101.119.111.21,139.97.229.68,16244,11831,ICMP,1188,Data,HTTP,"Cupiditate nisi maiores impedit iusto. Corporis dolorem explicabo dicta. Corrupti amet esse dolor voluptate.
Nesciunt optio temporibus. Esse porro harum repellat ea.",,46.26,,Malware,Known Pattern A,Logged,Medium,Mahika Ramachandran,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),Segment B,"Gandhinagar, Gujarat",,Log Data,,Firewall,2026-03-26 15:15:41
2020-08-26 09:36:43,120.245.220.123,4.166.167.116,32068,11745,TCP,1247,Control,FTP,Ab aliquid rem vitae. Laudantium voluptatibus error accusamus accusamus veniam.,,58.86,,DDoS,Known Pattern A,Ignored,High,Neysa Tailor,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mhr-RU) AppleWebKit/533.31.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.31.3",Segment C,"Rajkot, Manipur",,,Alert Data,Server,2026-03-26 15:15:42
2021-09-04 21:34:48,48.64.131.175,12.82.155.105,39158,2748,ICMP,731,Control,DNS,Dolorum placeat consequatur ex et. Recusandae tempore natus incidunt quisquam commodi. Aut quidem expedita error cumque sit explicabo similique.,IoC Detected,74.67,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Prisha Hegde,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; brx-IN) AppleWebKit/535.31.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.31.4",Segment A,"Gudivada, Meghalaya",,Log Data,,Firewall,2026-03-26 15:15:42
2022-03-26 11:04:50,1.86.24.1,221.115.20.189,31024,33574,UDP,686,Control,FTP,"Error inventore reiciendis ipsa. Cum hic officia unde ullam facere adipisci aut.
Temporibus in asperiores voluptate iste. Voluptate eligendi dignissimos eos doloribus enim.",IoC Detected,78.89,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Kimaya Dutta,Mozilla/5.0 (Windows 98; Win 9x 4.90; sd-IN; rv:1.9.1.20) Gecko/6215-07-04 19:41:58 Firefox/4.0,Segment B,"Maheshtala, Mizoram",133.170.222.124,Log Data,Alert Data,Firewall,2026-03-26 15:15:42
2022-08-10 22:12:36,123.112.13.76,34.88.241.174,25010,62570,TCP,1216,Data,HTTP,Deleniti minima dicta repudiandae optio accusantium. Temporibus nostrum ipsa est vel maxime modi.,,55.07,,Intrusion,Known Pattern A,Logged,High,Ivana Gola,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3; rv:1.9.2.20) Gecko/8936-12-23 11:03:04 Firefox/3.6.4,Segment B,"Darbhanga, Kerala",,,Alert Data,Firewall,2026-03-26 15:15:42
2022-08-20 16:14:40,42.38.30.54,61.60.209.183,64011,45218,TCP,229,Control,DNS,"Voluptate sed cumque quia incidunt. Et esse ea voluptate.
Quas quia dolorem vel. Officiis tempore assumenda deleniti perferendis possimus ipsum. Dolor rerum ex ex a deserunt.",,26.68,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Adah Bose,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),Segment B,"Kanpur, Maharashtra",,Log Data,,Server,2026-03-26 15:15:42
2021-10-29 09:29:54,32.211.163.196,162.41.141.175,12549,50888,ICMP,780,Data,FTP,Quasi omnis beatae quibusdam ducimus magni tempore. Nostrum deserunt asperiores officia impedit officiis totam. Iure delectus perferendis voluptatem ad occaecati rem minus.,IoC Detected,47.86,,Malware,Known Pattern B,Ignored,Low,Darshit Dass,Opera/9.59.(Windows 98; Win 9x 4.90; the-NP) Presto/2.9.168 Version/11.00,Segment C,"Uluberia, Maharashtra",,,,Firewall,2026-03-26 15:15:43
2022-11-13 17:42:13,115.197.33.190,2.15.170.167,11842,58717,ICMP,526,Control,HTTP,Iure sit nostrum cumque quisquam hic reiciendis. Tempore voluptatum vero consequuntur molestiae. Enim et a dignissimos.,,37.17,,DDoS,Known Pattern B,Ignored,Low,Tara Kumar,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/26.0.843.0 Safari/531.0",Segment A,"Nagercoil, Sikkim",135.126.202.46,Log Data,Alert Data,Server,2026-03-26 15:15:43
2020-06-29 18:29:31,163.202.95.0,147.193.58.78,17643,56076,UDP,1309,Control,FTP,Impedit cumque molestias cum sint harum cupiditate sapiente. Cumque accusamus impedit nostrum eius nobis recusandae praesentium. Tempora laborum provident architecto.,IoC Detected,30.87,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Lakshit Kant,Opera/9.37.(Windows NT 5.1; nn-NO) Presto/2.9.164 Version/12.00,Segment A,"Jamalpur, Uttarakhand",192.79.107.193,Log Data,,Firewall,2026-03-26 15:15:43
2020-01-08 09:41:55,155.214.161.32,155.8.168.72,18961,27153,ICMP,1129,Data,FTP,Quasi blanditiis corrupti velit eos maiores distinctio. Quaerat perspiciatis est exercitationem voluptates laboriosam nobis. Necessitatibus veritatis placeat aut labore quisquam.,,32.77,,Malware,Known Pattern A,Logged,Low,Prisha Chand,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3904-10-16 07:29:18 Firefox/3.8,Segment C,"Farrukhabad, Andhra Pradesh",55.132.11.204,,Alert Data,Server,2026-03-26 15:15:43
2023-03-17 22:31:44,130.78.247.13,184.187.186.103,61734,48135,TCP,1477,Control,HTTP,Repudiandae recusandae illo itaque officia debitis doloribus. Facilis blanditiis labore odio commodi nemo mollitia.,,91.32,,Intrusion,Known Pattern B,Blocked,High,Oorja Warrior,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),Segment B,"Ludhiana, Mizoram",43.185.183.110,Log Data,,Firewall,2026-03-26 15:15:43
2020-07-24 15:03:11,67.24.36.99,210.220.238.86,18124,24385,TCP,672,Control,FTP,"Officiis expedita culpa. Eaque perspiciatis iste unde ullam.
Perferendis ullam maiores neque et. Velit architecto optio a a officia.",IoC Detected,20.8,,Intrusion,Known Pattern A,Blocked,Low,Navya Hayer,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/13.0.845.0 Safari/536.2",Segment C,"Bilaspur, Rajasthan",5.215.130.125,Log Data,Alert Data,Server,2026-03-26 15:15:44
2020-08-16 06:06:00,184.67.59.11,49.72.28.92,22070,2611,ICMP,97,Data,HTTP,A vero veniam iure impedit non. Non sit ullam blanditiis officia. Animi repudiandae quam consequuntur accusamus.,IoC Detected,23.11,,Malware,Known Pattern A,Logged,Medium,Reyansh Bhakta,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),Segment B,"Panchkula, Chhattisgarh",,,,Firewall,2026-03-26 15:15:44
2021-03-12 22:53:30,210.167.109.131,219.210.188.114,42173,61426,UDP,909,Data,DNS,Unde odit odit inventore iusto neque ipsam. Quibusdam accusamus nesciunt similique quo sequi nihil necessitatibus.,IoC Detected,6.56,,Intrusion,Known Pattern B,Ignored,Medium,Elakshi Ravi,Opera/8.61.(Windows 98; Win 9x 4.90; se-NO) Presto/2.9.189 Version/10.00,Segment C,"Bihar Sharif, West Bengal",,,,Server,2026-03-26 15:15:44
2022-09-11 14:45:49,137.128.244.250,163.108.139.198,43035,27234,TCP,894,Control,HTTP,"Illo recusandae sint officiis. Dicta error atque numquam. Temporibus doloribus cumque repellendus quam libero.
Omnis quaerat tenetur tenetur quia fuga. Quas ipsum vitae quaerat quod.",IoC Detected,80.45,,DDoS,Known Pattern A,Ignored,Low,Dhruv Mann,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5644-05-03 07:46:57 Firefox/11.0,Segment C,"Visakhapatnam, Uttar Pradesh",105.52.68.11,Log Data,,Server,2026-03-26 15:15:44
2021-12-07 04:57:24,185.220.222.213,77.0.183.104,15660,59617,TCP,1398,Data,HTTP,Culpa harum officiis sit possimus dolorem laboriosam deserunt. Harum ipsam ad culpa iure qui.,IoC Detected,6.9,,DDoS,Known Pattern B,Ignored,Low,Aaina Chhabra,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/25.0.849.0 Mobile/29Z027 Safari/536.1",Segment C,"Silchar, Rajasthan",156.184.27.106,,Alert Data,Server,2026-03-26 15:15:44
2020-05-25 12:54:10,5.116.240.218,92.86.80.102,27753,13152,ICMP,129,Control,HTTP,Molestias quia minus neque animi sit. Amet velit harum eum numquam sit. Commodi eligendi eligendi unde illo optio.,IoC Detected,72.76,,Malware,Known Pattern A,Logged,High,Lakshit Lalla,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),Segment C,"Rewa, Tamil Nadu",,Log Data,,Firewall,2026-03-26 15:15:45
2020-09-09 20:23:39,122.154.61.85,112.181.25.146,51385,62720,ICMP,599,Control,DNS,Dolorem voluptas iste culpa quam. Omnis voluptas sunt ipsa dolores quasi. Et doloribus vitae odit.,,31.74,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Shalv Kibe,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.6v6802.0 Mobile/85J726 Safari/535.2",Segment A,"Tiruppur, Himachal Pradesh",156.193.69.178,Log Data,,Firewall,2026-03-26 15:15:45
2022-08-02 08:07:10,86.117.183.70,181.132.47.64,10043,9400,TCP,296,Control,HTTP,"Cupiditate rerum earum doloribus maiores tenetur. Voluptas minima quisquam dolor laborum ullam.
Odio facilis asperiores tempora nemo. Laboriosam alias tenetur.",,58.08,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Piya Kala,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.817.0 Safari/531.2",Segment B,"Dhanbad, Karnataka",169.71.140.148,,Alert Data,Firewall,2026-03-26 15:15:45
2023-05-06 12:16:39,200.54.197.162,209.138.91.26,15882,8092,TCP,595,Control,HTTP,"Sed vero a sequi. Amet eaque doloremque commodi distinctio ipsa libero. Cupiditate voluptate laborum.
Ea assumenda laborum facere deserunt. Alias amet beatae exercitationem sit nisi soluta itaque.",,5.34,,Malware,Known Pattern A,Logged,High,Krish Srivastava,Opera/9.92.(Windows 95; fr-CH) Presto/2.9.166 Version/11.00,Segment C,"Bahraich, Karnataka",,Log Data,Alert Data,Firewall,2026-03-26 15:15:45
2022-09-07 17:06:50,180.1.83.233,90.216.142.139,13885,49950,ICMP,1085,Control,HTTP,At accusamus corporis velit tenetur omnis. Libero corrupti quidem iure officia natus. Reiciendis est tenetur quas iure aliquid odit.,IoC Detected,0.99,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Shalv Bhasin,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.2l6653.0 Mobile/02G333 Safari/534.2",Segment C,"Rohtak, Tripura",40.70.120.79,,Alert Data,Server,2026-03-26 15:15:45
2021-08-15 22:53:15,5.199.164.210,79.223.153.107,54978,22343,ICMP,241,Data,FTP,"Fuga nostrum deserunt nulla quo.
Dicta neque earum nulla alias repudiandae commodi.
Cumque impedit dolorum sed nostrum. Est repellendus culpa. Aut dolor ea distinctio commodi illum quas.",IoC Detected,62.58,,DDoS,Known Pattern B,Blocked,High,Hazel Wali,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.32.2 (KHTML, like Gecko) Version/4.0.4 Safari/535.32.2",Segment A,"Malegaon, Manipur",48.134.140.200,Log Data,Alert Data,Firewall,2026-03-26 15:15:46
2023-10-02 08:11:45,98.215.64.135,29.135.201.205,25835,12903,ICMP,1029,Data,FTP,Dolores praesentium fugiat necessitatibus unde aliquid sed iusto. Assumenda eum corporis iste nisi tenetur corporis laboriosam.,,18.39,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Shalv Ramanathan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6 rv:3.0; so-DJ) AppleWebKit/532.18.7 (KHTML, like Gecko) Version/5.1 Safari/532.18.7",Segment B,"Ozhukarai, Rajasthan",160.167.181.159,,Alert Data,Firewall,2026-03-26 15:15:46
2022-11-01 12:26:26,91.19.49.111,14.246.84.184,39709,44331,UDP,1154,Data,DNS,"At explicabo dolore consectetur vero. Facilis mollitia eius voluptatem quidem tempore rerum.
Mollitia eveniet dicta eveniet ut. Placeat dicta vitae ab ea nesciunt tempore.",IoC Detected,60.59,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Charvi Bhandari,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/9.1d3387.0 Mobile/71M681 Safari/535.1",Segment A,"Bongaigaon, Nagaland",155.28.115.17,,Alert Data,Firewall,2026-03-26 15:15:46
2022-07-12 07:02:14,86.49.138.67,174.128.131.229,59735,19369,UDP,454,Data,HTTP,"Ducimus accusantium sequi veniam esse quisquam.
Adipisci voluptates reprehenderit nobis. Illum autem repellat similique.
Quidem quasi voluptatem atque. Vitae reiciendis autem veritatis quas.",IoC Detected,17.89,,Intrusion,Known Pattern B,Logged,High,Bhamini Walla,Opera/8.39.(Windows NT 5.0; tt-RU) Presto/2.9.171 Version/12.00,Segment B,"Rajkot, Manipur",135.113.196.19,,,Firewall,2026-03-26 15:15:46
2023-10-03 15:43:18,48.38.98.154,212.123.100.3,61705,18191,UDP,812,Control,DNS,"Ea vero at et. Maxime voluptas eligendi similique.
Saepe velit doloremque mollitia blanditiis. Quam neque ducimus.
Quod exercitationem commodi explicabo eum quia incidunt.",,37.45,,Malware,Known Pattern A,Blocked,Low,Misha Gokhale,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/54.0.889.0 Safari/533.0",Segment B,"Khammam, Maharashtra",32.127.160.76,,Alert Data,Firewall,2026-03-26 15:15:46
2023-03-06 19:12:36,143.25.15.110,20.81.93.30,63897,5801,ICMP,548,Control,DNS,Beatae omnis illo praesentium eius. Corrupti optio commodi labore magnam veniam. Alias veritatis quibusdam maxime atque doloribus.,,77.35,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Indranil Ranganathan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.803.0 Safari/533.1",Segment C,"Amaravati, Uttarakhand",,Log Data,,Firewall,2026-03-26 15:15:47
2020-10-11 14:56:40,42.174.189.2,120.147.174.59,34068,4110,ICMP,1420,Control,HTTP,"Dolore reiciendis expedita aspernatur eos.
Eos velit suscipit est. Quidem aut eos consequuntur recusandae voluptatibus quaerat.",IoC Detected,61.14,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Gatik Mane,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.48.1 (KHTML, like Gecko) Version/4.0.3 Safari/533.48.1",Segment A,"Mango, Uttarakhand",,,Alert Data,Firewall,2026-03-26 15:15:47
2021-05-22 19:39:29,149.59.160.92,121.149.40.230,29550,36716,TCP,861,Control,FTP,"Velit ullam nihil corrupti. Impedit reprehenderit quasi quo libero ratione aliquam.
Magnam voluptas animi nobis possimus debitis. Omnis eum libero facilis expedita sunt nisi.",IoC Detected,7.23,Alert Triggered,Malware,Known Pattern A,Logged,High,Yuvaan Bora,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8307-04-07 17:29:56 Firefox/3.8,Segment C,"Mahbubnagar, Goa",77.16.183.166,Log Data,Alert Data,Firewall,2026-03-26 15:15:47
2020-09-18 17:45:59,24.85.154.226,45.56.157.57,57622,51547,ICMP,591,Control,HTTP,Hic expedita saepe dolorem quaerat porro quae. Dolorem saepe nam sunt maxime nesciunt delectus.,IoC Detected,73.05,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Anya Jani,Opera/8.56.(X11; Linux i686; si-LK) Presto/2.9.161 Version/11.00,Segment B,"Bokaro, Punjab",184.91.181.187,,Alert Data,Firewall,2026-03-26 15:15:47
2020-02-14 19:31:58,130.187.130.14,188.87.111.178,28360,6741,UDP,927,Control,DNS,"Dolor velit esse dolore saepe. Nam nam unde.
Quis iste repudiandae harum iure. Vel consequuntur veniam incidunt amet sunt maxime.",IoC Detected,22.89,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Prerak Badal,Opera/8.69.(Windows NT 6.0; ms-MY) Presto/2.9.174 Version/12.00,Segment B,"Tezpur, Jharkhand",222.99.208.150,Log Data,,Server,2026-03-26 15:15:47
2023-04-24 07:03:18,104.71.187.53,70.122.155.40,39461,2561,TCP,1467,Control,FTP,"Recusandae est labore tempore ex aliquid. Quam exercitationem accusamus. Ad dolor maiores modi quis perferendis similique.
Ipsum aperiam ab amet. Saepe adipisci eos et repudiandae quasi eligendi.",IoC Detected,83.89,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Lakshay Varma,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:5.0; el-CY) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/4.0.2 Safari/531.39.2",Segment A,"Amravati, Arunachal Pradesh",,Log Data,Alert Data,Firewall,2026-03-26 15:15:48
